0,1,2,3,4,5,6,7,8
1.5080824645709918,-0.20192044765690315,0.13284064881140248,0.48787455176965044,-0.37566170045667074,11.433784341170089,-0.11875715171487465,-0.767360575003709,1.7957449619610777
0.1461777704972484,-0.06652452835187199,-0.5687824963192444,-0.3725069519194301,-1.5632118599614258,11.352433207421507,0.34106770536399333,-0.767360575003709,-0.18049674232477453
0.1461777704972484,-0.20192044765690315,-0.21797092375392096,-0.3725069519194301,-1.1673618067931741,11.190763076569365,0.5217152857770934,-1.3994533056492684,0.4782504924371762
0.1461777704972484,0.20426731025819034,-0.5687824963192444,-0.5445832526572462,-0.37566170045667074,9.213564587122844,0.7380982634878017,1.128917616932969,0.14887687505620084
-1.215726923576495,-0.06652452835187199,1.5360869390726963,0.48787455176965044,0.41603840587983254,8.749572249883236,1.7318805446320589,1.7610103475785284,3.4426130488659545
0.1461777704972484,-0.47271228626696543,-0.5687824963192444,-0.5445832526572462,-0.37566170045667074,8.331369247440984,1.3476882588707235,1.128917616932969,3.4426130488659545
-1.215726923576495,-0.06652452835187199,-0.33490811460902875,-0.08571311735640326,-0.37566170045667074,8.250956419733331,1.2689674433422884,-0.13526784435814967,1.136997727199127
0.1461777704972484,0.3396632295632215,-0.9195940688845679,-0.7166595533950624,1.2077385122163358,8.060386462820562,0.5319359035227056,1.128917616932969,-0.5098703597057499
0.1461777704972484,-0.20192044765690315,-0.5687824963192444,-0.3725069519194301,-1.1673618067931741,7.975000613095982,0.8318338282511607,-0.13526784435814967,0.14887687505620084
0.1461777704972484,-0.20192044765690315,-0.5687824963192444,-0.5445832526572462,0.8118884590480843,7.907724069961341,0.6179214459091752,-0.767360575003709,0.8076241098181516
0.1461777704972484,-0.06652452835187199,-0.5687824963192444,-0.200430651181614,-1.1673618067931741,7.823651848694063,0.3137440970598953,-1.3994533056492684,0.8076241098181516
-1.215726923576495,-0.06652452835187199,0.8344637939420493,0.43051578485704506,1.2077385122163358,7.247813431375665,1.4108796177957559,0.4968248862874097,3.77198666624693
0.1461777704972484,-0.20192044765690315,-0.5687824963192444,-0.5445832526572462,-0.37566170045667074,6.955437269022051,0.35455303841827657,-0.13526784435814967,-0.5098703597057499
0.1461777704972484,-0.06652452835187199,-0.5687824963192444,-0.200430651181614,-1.1673618067931741,6.574954169425162,0.5137593804528103,-1.3994533056492684,0.8076241098181516
